sale_id,store,product_cat,units,unit_price,revenue,channel,satisfaction,date
S1639,East,Cosmetics,4,573.01,2292.04,Online,4.8,2024-12-09 00:00:00
S1640,East,Apparel,12,574.08,6888.96,Online,3.5,2024-09-28 00:00:00
S1641,East,Apparel,2,326.36,652.72,In-store,8.5,2024-11-20 00:00:00
S1642,North,Furniture,3,372.39,1117.17,Online,8.1,2024-06-08 00:00:00
S1643,North,Groceries,10,568.05,5680.5,Online,9.4,2024-02-16 00:00:00
S1644,South,Groceries,12,332.74,3992.88,Online,9.8,2024-04-28 00:00:00
S1645,North,Groceries,6,454.51,2727.06,Online,7.7,2024-08-14 00:00:00
S1646,North,Cosmetics,12,273.14,3277.68,In-store,4.8,2024-07-31 00:00:00
S1647,East,Groceries,7,88.2,617.4,In-store,4.3,2024-08-18 00:00:00
S1648,East,Apparel,1,535.64,535.64,In-store,3.6,2024-04-23 00:00:00
S1649,East,Furniture,9,437.08,3933.72,Online,7.4,2024-11-03 00:00:00
S1650,North,Cosmetics,3,436.76,1310.28,Online,9.0,2024-05-26 00:00:00
S1651,East,Apparel,8,237.82,1902.56,Online,4.5,2024-07-15 00:00:00
S1652,North,Apparel,11,329.26,3621.86,Online,7.8,2024-06-16 00:00:00
S1653,East,Furniture,2,420.48,840.96,Online,8.5,2024-06-17 00:00:00
S1654,North,Apparel,5,567.93,2839.65,In-store,3.9,2024-12-31 00:00:00
S1655,South,Electronics,3,290.11,870.33,In-store,8.5,2024-06-21 00:00:00
S1656,South,Electronics,3,450.4,1351.2,In-store,3.9,2024-12-12 00:00:00
S1657,South,Furniture,5,561.68,2808.4,Online,5.0,2024-10-16 00:00:00
S1658,East,Groceries,11,171.93,1891.23,In-store,6.0,2024-04-12 00:00:00
S1659,East,Groceries,1,534.87,534.87,In-store,4.7,2024-11-28 00:00:00
S1660,North,Apparel,7,40.44,283.08,Online,9.8,2024-03-09 00:00:00
S1661,North,Apparel,12,337.54,4050.48,In-store,5.8,2024-12-04 00:00:00
S1662,South,Furniture,12,102.2,1226.4,In-store,4.4,2024-09-29 00:00:00
S1663,North,Apparel,10,321.0,3210.0,Online,5.0,2024-01-21 00:00:00
S1664,East,Groceries,6,338.04,2028.24,In-store,5.5,2024-01-16 00:00:00
S1665,East,Cosmetics,7,540.42,3782.94,Online,6.7,2024-02-21 00:00:00
S1666,North,Furniture,11,529.58,5825.38,Online,5.7,2024-11-01 00:00:00
S1667,East,Electronics,11,28.79,316.69,In-store,8.6,2024-01-08 00:00:00
S1668,North,Furniture,4,394.7,1578.8,Online,7.0,2024-08-19 00:00:00
S1669,East,Electronics,1,470.46,470.46,Online,9.9,2024-09-03 00:00:00
S1670,North,Apparel,3,202.81,608.43,Online,5.2,2024-03-11 00:00:00
S1671,East,Groceries,5,470.81,2354.05,Online,8.1,2024-04-18 00:00:00
S1672,East,Furniture,10,461.54,4615.4,Online,5.0,2024-09-11 00:00:00
S1673,South,Furniture,12,7.93,95.16,In-store,7.9,2024-06-19 00:00:00
S1674,South,Groceries,4,266.48,1065.92,Online,7.5,2024-10-24 00:00:00
S1675,North,Electronics,7,482.59,3378.13,Online,8.8,2024-12-14 00:00:00
S1676,South,Furniture,2,401.07,802.14,Online,5.6,2024-11-04 00:00:00
S1677,East,Cosmetics,2,336.95,673.9,In-store,9.9,2024-08-08 00:00:00
S1678,East,Apparel,5,164.99,824.95,Online,9.3,2024-01-06 00:00:00
S1679,South,Electronics,4,283.72,1134.88,Online,7.7,2024-09-11 00:00:00
S1680,South,Groceries,1,350.95,350.95,Online,3.7,2024-04-15 00:00:00
S1681,North,Electronics,6,456.84,2741.04,Online,5.6,2024-03-17 00:00:00
S1682,East,Electronics,5,73.36,366.8,Online,4.7,2024-11-12 00:00:00
S1683,North,Cosmetics,9,200.41,1803.69,In-store,6.8,2024-05-15 00:00:00
S1684,South,Electronics,11,74.73,822.03,Online,7.1,2024-09-30 00:00:00
S1685,North,Apparel,10,440.17,4401.7,In-store,5.4,2024-09-04 00:00:00
S1686,South,Furniture,9,272.95,2456.55,Online,9.3,2024-06-29 00:00:00
S1687,North,Electronics,8,83.08,664.64,Online,8.0,2024-07-19 00:00:00
S1688,South,Cosmetics,9,185.43,1668.87,Online,5.0,2024-03-04 00:00:00
S1689,North,Groceries,7,315.77,2210.39,In-store,8.8,2024-10-21 00:00:00
S1690,North,Apparel,9,257.83,2320.47,In-store,3.9,2024-05-11 00:00:00
S1691,South,Electronics,4,464.7,1858.8,In-store,4.3,2024-03-27 00:00:00
S1692,East,Electronics,2,424.42,848.84,Online,6.8,2024-06-17 00:00:00
S1693,North,Cosmetics,10,427.31,4273.1,Online,4.5,2024-01-10 00:00:00
S1694,South,Apparel,5,155.85,779.25,Online,9.5,2024-05-19 00:00:00
S1695,North,Cosmetics,6,153.1,918.6,In-store,4.1,2024-01-08 00:00:00
S1696,North,Groceries,10,86.1,861.0,In-store,9.4,2024-05-05 00:00:00
S1697,North,Apparel,4,462.96,1851.84,In-store,4.4,2024-09-30 00:00:00
S1698,East,Apparel,5,174.13,870.65,Online,6.5,2024-04-02 00:00:00
S1699,South,Apparel,9,546.63,4919.67,Online,7.1,2024-01-16 00:00:00
S1700,East,Furniture,11,505.08,5555.88,Online,4.8,2024-09-29 00:00:00
S1701,North,Cosmetics,8,261.58,2092.64,In-store,6.4,2024-01-02 00:00:00
S1702,North,Apparel,2,429.0,858.0,Online,5.0,2024-06-04 00:00:00
S1703,East,Cosmetics,1,240.85,240.85,In-store,4.1,2024-03-20 00:00:00
S1704,South,Furniture,1,513.91,513.91,In-store,8.1,2024-03-09 00:00:00
S1705,East,Furniture,12,383.79,4605.48,Online,8.1,2024-05-05 00:00:00
S1706,North,Apparel,12,398.5,4782.0,In-store,6.6,2024-06-14 00:00:00
S1707,South,Electronics,2,264.12,528.24,Online,4.6,2024-03-29 00:00:00
S1708,South,Furniture,5,185.09,925.45,In-store,8.8,2024-01-19 00:00:00
S1709,North,Groceries,6,194.42,1166.52,In-store,6.6,2024-08-12 00:00:00
S1710,South,Cosmetics,11,560.48,6165.28,Online,9.9,2024-12-14 00:00:00
S1711,South,Apparel,10,221.64,2216.4,Online,6.4,2024-12-15 00:00:00
S1712,North,Furniture,9,154.76,1392.84,Online,7.2,2024-12-29 00:00:00
S1713,North,Cosmetics,1,541.79,541.79,In-store,9.0,2024-06-25 00:00:00
S1714,North,Cosmetics,5,267.44,1337.2,Online,4.5,2024-01-09 00:00:00
S1715,South,Groceries,9,35.26,317.34,In-store,9.1,2024-03-11 00:00:00
S1716,East,Furniture,9,195.83,1762.47,Online,9.7,2024-12-19 00:00:00
S1717,North,Groceries,11,235.44,2589.84,Online,9.3,2024-09-28 00:00:00
S1718,North,Electronics,11,477.85,5256.35,In-store,7.7,2024-05-07 00:00:00
S1719,East,Electronics,4,598.18,2392.72,Online,9.8,2024-12-20 00:00:00
S1720,North,Electronics,12,320.64,3847.68,Online,7.6,2024-05-02 00:00:00
S1721,North,Electronics,4,542.05,2168.2,In-store,7.8,2024-05-02 00:00:00
S1722,South,Electronics,8,163.46,1307.68,Online,5.8,2024-06-13 00:00:00
S1723,North,Apparel,2,287.54,575.08,Online,5.5,2024-04-12 00:00:00
S1724,South,Furniture,10,446.05,4460.5,In-store,7.4,2024-09-25 00:00:00
S1725,North,Electronics,1,211.31,211.31,Online,6.2,2024-07-18 00:00:00
S1726,North,Electronics,2,596.36,1192.72,Online,6.8,2024-12-20 00:00:00
S1727,East,Apparel,8,408.56,3268.48,In-store,5.6,2024-05-18 00:00:00
S1728,South,Apparel,1,100.22,100.22,In-store,5.2,2024-04-11 00:00:00
S1729,South,Cosmetics,3,361.15,1083.45,Online,9.0,2024-08-13 00:00:00
S1730,North,Electronics,4,110.66,442.64,Online,7.4,2024-08-26 00:00:00
S1731,South,Apparel,5,257.71,1288.55,Online,8.0,2024-07-16 00:00:00
S1732,East,Furniture,1,128.25,128.25,Online,9.7,2024-05-01 00:00:00
S1733,South,Electronics,11,582.25,6404.75,In-store,5.1,2024-06-29 00:00:00
S1734,North,Cosmetics,8,266.88,2135.04,In-store,8.4,2024-09-19 00:00:00
S1735,East,Cosmetics,9,560.74,5046.66,Online,8.2,2024-04-21 00:00:00
S1736,South,Apparel,4,344.6,1378.4,In-store,8.2,2024-07-14 00:00:00
S1737,East,Furniture,12,295.27,3543.24,In-store,9.9,2024-07-07 00:00:00
S1738,East,Electronics,12,407.31,4887.72,In-store,6.5,2024-05-11 00:00:00
S1739,East,Furniture,4,482.91,1931.64,Online,5.2,2024-03-13 00:00:00
S1740,South,Electronics,10,159.5,1595.0,Online,6.0,2024-07-25 00:00:00
S1741,South,Apparel,10,48.29,482.9,In-store,5.5,2024-12-14 00:00:00
S1742,East,Furniture,7,242.96,1700.72,Online,5.4,2024-12-09 00:00:00
S1743,East,Electronics,1,518.57,518.57,In-store,5.4,2024-03-15 00:00:00
S1744,East,Cosmetics,4,13.79,55.16,Online,10.0,2024-03-14 00:00:00
S1745,East,Electronics,5,26.65,133.25,In-store,7.9,2024-11-18 00:00:00
S1746,South,Groceries,10,230.18,2301.8,In-store,3.6,2024-11-30 00:00:00
S1747,East,Electronics,5,573.95,2869.75,Online,8.1,2024-01-13 00:00:00
S1748,East,Apparel,3,561.39,1684.17,In-store,9.3,2024-07-24 00:00:00
S1749,South,Furniture,11,283.62,3119.82,Online,8.6,2024-05-08 00:00:00
S1750,North,Groceries,4,405.44,1621.76,In-store,4.9,2024-06-05 00:00:00
S1751,East,Electronics,5,18.98,94.9,Online,8.4,2024-06-29 00:00:00
S1752,North,Furniture,4,494.85,1979.4,Online,5.5,2024-06-20 00:00:00
S1753,South,Furniture,6,148.52,891.12,In-store,7.4,2024-03-26 00:00:00
S1754,North,Cosmetics,6,175.34,1052.04,Online,9.7,2024-11-03 00:00:00
S1755,South,Electronics,9,63.19,568.71,Online,4.6,2024-04-15 00:00:00
S1756,North,Furniture,2,335.23,670.46,Online,5.5,2024-04-13 00:00:00
S1757,North,Cosmetics,3,122.48,367.44,Online,7.1,2024-11-05 00:00:00
S1758,East,Cosmetics,11,288.4,3172.4,Online,5.7,2024-03-26 00:00:00
S1759,South,Furniture,8,232.02,1856.16,Online,5.4,2024-02-06 00:00:00
S1760,North,Apparel,8,333.81,2670.48,In-store,9.8,2024-11-28 00:00:00
S1761,East,Electronics,11,472.61,5198.71,In-store,9.8,2024-02-15 00:00:00
S1762,South,Electronics,12,504.17,6050.04,Online,7.8,2024-10-31 00:00:00
S1763,North,Furniture,3,315.4,946.2,Online,5.6,2024-01-08 00:00:00
S1764,South,Electronics,11,20.28,223.08,Online,5.5,2024-02-21 00:00:00
S1765,South,Apparel,10,492.14,4921.4,Online,8.0,2024-06-19 00:00:00
S1766,East,Electronics,4,110.49,441.96,Online,4.3,2024-03-08 00:00:00
S1767,South,Apparel,2,77.06,154.12,In-store,6.6,2024-04-09 00:00:00
S1768,South,Cosmetics,7,91.62,641.34,In-store,8.8,2024-05-06 00:00:00
S1769,East,Apparel,1,235.13,235.13,Online,6.4,2024-07-29 00:00:00
S1770,North,Furniture,12,117.51,1410.12,In-store,6.0,2024-04-05 00:00:00
S1771,South,Groceries,8,247.43,1979.44,In-store,7.3,2024-07-26 00:00:00
S1772,South,Electronics,5,508.03,2540.15,Online,6.7,2024-10-15 00:00:00
S1773,East,Cosmetics,1,324.35,324.35,Online,4.9,2024-03-23 00:00:00
S1774,East,Apparel,8,455.42,3643.36,Online,3.9,2024-06-14 00:00:00
S1775,North,Electronics,2,211.89,423.78,Online,4.9,2024-09-29 00:00:00
S1776,North,Cosmetics,5,427.33,2136.65,In-store,7.6,2024-07-24 00:00:00
S1777,North,Electronics,12,492.94,5915.28,In-store,8.4,2024-09-06 00:00:00
S1778,North,Apparel,1,485.93,485.93,Online,9.2,2024-01-25 00:00:00
S1779,North,Furniture,1,382.12,382.12,Online,6.4,2024-11-03 00:00:00
S1780,East,Apparel,2,533.43,1066.86,In-store,6.7,2024-03-04 00:00:00
S1781,East,Cosmetics,4,506.36,2025.44,In-store,6.9,2024-01-10 00:00:00
S1782,East,Cosmetics,10,104.09,1040.9,Online,9.0,2024-05-06 00:00:00
S1783,South,Furniture,6,566.29,3397.74,Online,7.7,2024-11-12 00:00:00
S1784,South,Cosmetics,10,528.31,5283.1,In-store,5.8,2024-09-07 00:00:00
S1785,East,Apparel,3,473.56,1420.68,In-store,6.8,2024-11-01 00:00:00
S1786,East,Groceries,2,152.67,305.34,In-store,6.5,2024-02-29 00:00:00
S1787,North,Cosmetics,1,599.9,599.9,Online,7.0,2024-03-05 00:00:00
S1788,East,Groceries,5,346.49,1732.45,In-store,6.8,2024-07-25 00:00:00
S1789,North,Electronics,6,195.47,1172.82,Online,6.7,2024-07-18 00:00:00
S1790,North,Furniture,6,89.37,536.22,In-store,5.1,2024-06-18 00:00:00
S1791,South,Cosmetics,3,204.18,612.54,In-store,5.1,2024-06-23 00:00:00
S1792,North,Cosmetics,11,448.4,4932.4,Online,8.4,2024-07-21 00:00:00
S1793,North,Cosmetics,6,534.94,3209.64,Online,7.3,2024-08-26 00:00:00
S1794,North,Electronics,12,383.27,4599.24,Online,7.4,2024-03-29 00:00:00
S1795,South,Apparel,6,591.77,3550.62,Online,5.2,2024-02-08 00:00:00
S1796,North,Furniture,1,276.81,276.81,In-store,4.5,2024-09-19 00:00:00
S1797,South,Electronics,9,254.23,2288.07,Online,6.5,2024-08-17 00:00:00
S1798,North,Groceries,12,229.21,2750.52,In-store,4.2,2024-04-09 00:00:00
S1799,East,Electronics,3,195.73,587.19,Online,6.6,2024-06-26 00:00:00
S1800,East,Apparel,1,596.61,596.61,Online,4.3,2024-08-30 00:00:00
S1801,East,Furniture,10,585.07,5850.7,Online,7.7,2024-09-26 00:00:00
S1802,East,Cosmetics,8,365.11,2920.88,Online,6.9,2024-03-29 00:00:00
S1803,South,Furniture,12,389.36,4672.32,In-store,5.0,2024-11-18 00:00:00
S1804,North,Groceries,8,290.22,2321.76,Online,9.6,2024-12-25 00:00:00
S1805,South,Groceries,5,282.74,1413.7,Online,6.2,2024-06-14 00:00:00
S1806,East,Electronics,7,74.57,521.99,In-store,8.5,2024-03-19 00:00:00
S1807,East,Apparel,2,126.92,253.84,Online,9.2,2024-08-08 00:00:00
S1808,South,Apparel,1,380.4,380.4,In-store,8.5,2024-06-25 00:00:00
S1809,East,Electronics,8,391.46,3131.68,Online,7.4,2024-12-18 00:00:00
S1810,East,Cosmetics,5,439.58,2197.9,Online,7.0,2024-04-23 00:00:00
S1811,South,Apparel,8,537.88,4303.04,Online,7.9,2024-07-08 00:00:00
S1812,East,Furniture,6,179.75,1078.5,Online,3.9,2024-02-24 00:00:00
S1813,North,Furniture,2,317.52,635.04,In-store,5.6,2024-12-10 00:00:00
S1814,East,Apparel,8,46.38,371.04,In-store,8.9,2024-01-16 00:00:00
S1815,North,Cosmetics,9,144.97,1304.73,Online,7.0,2024-11-03 00:00:00
S1816,South,Groceries,2,143.44,286.88,In-store,8.1,2024-09-17 00:00:00
S1817,South,Cosmetics,7,568.19,3977.33,In-store,6.5,2024-11-04 00:00:00
S1818,East,Electronics,2,250.17,500.34,Online,6.4,2024-03-24 00:00:00
S1819,South,Groceries,2,463.06,926.12,Online,7.6,2024-09-13 00:00:00
S1820,North,Electronics,3,53.64,160.92,Online,9.6,2024-04-13 00:00:00
S1821,South,Groceries,5,519.13,2595.65,Online,3.7,2024-03-11 00:00:00
S1822,South,Cosmetics,7,67.81,474.67,In-store,5.6,2024-03-24 00:00:00
S1823,South,Furniture,1,417.98,417.98,Online,3.8,2024-12-02 00:00:00
S1824,East,Cosmetics,11,385.81,4243.91,Online,5.3,2024-04-27 00:00:00
S1825,East,Cosmetics,9,480.01,4320.09,In-store,7.6,2024-12-24 00:00:00
S1826,East,Groceries,4,163.85,655.4,Online,3.6,2024-02-07 00:00:00
S1827,East,Electronics,12,71.57,858.84,Online,9.0,2024-07-13 00:00:00
S1828,North,Apparel,9,513.53,4621.77,Online,6.9,2024-01-07 00:00:00
S1829,South,Furniture,12,458.9,5506.8,In-store,4.1,2024-10-26 00:00:00
S1830,East,Furniture,10,257.78,2577.8,Online,6.6,2024-08-16 00:00:00
S1831,North,Cosmetics,1,119.66,119.66,Online,7.8,2024-05-21 00:00:00
S1832,East,Apparel,2,182.74,365.48,Online,4.9,2024-09-06 00:00:00
S1833,South,Furniture,12,36.9,442.8,Online,6.3,2024-10-18 00:00:00
S1834,East,Cosmetics,5,44.3,221.5,Online,6.4,2024-08-05 00:00:00
S1835,East,Cosmetics,2,371.93,743.86,In-store,4.3,2024-12-21 00:00:00
S1836,East,Furniture,6,111.3,667.8,In-store,9.2,2024-03-07 00:00:00
S1837,East,Cosmetics,11,35.4,389.4,In-store,5.3,2024-11-16 00:00:00
S1838,North,Groceries,4,527.42,2109.68,In-store,7.0,2024-11-22 00:00:00
S1839,South,Groceries,12,399.67,4796.04,In-store,7.6,2024-02-27 00:00:00
S1840,East,Electronics,11,123.68,1360.48,In-store,3.7,2024-09-21 00:00:00
S1841,South,Cosmetics,3,303.84,911.52,Online,6.4,2024-12-20 00:00:00
S1842,North,Groceries,5,327.99,1639.95,In-store,7.4,2024-04-25 00:00:00
S1843,South,Furniture,4,140.32,561.28,Online,5.4,2024-07-05 00:00:00
S1844,East,Electronics,4,222.98,891.92,In-store,9.8,2024-07-03 00:00:00
S1845,North,Apparel,4,69.77,279.08,Online,5.9,2024-12-31 00:00:00
S1846,South,Cosmetics,9,114.76,1032.84,In-store,6.5,2024-10-22 00:00:00
S1847,North,Electronics,12,147.03,1764.36,In-store,4.4,2024-11-08 00:00:00
S1848,East,Furniture,12,444.95,5339.4,Online,5.8,2024-05-14 00:00:00
S1849,North,Groceries,11,144.73,1592.03,In-store,3.8,2024-12-31 00:00:00
S1850,East,Electronics,1,146.82,146.82,In-store,8.0,2024-04-16 00:00:00
S1851,North,Electronics,8,447.17,3577.36,In-store,7.6,2024-03-24 00:00:00
S1852,East,Electronics,3,564.77,1694.31,In-store,7.1,2024-07-10 00:00:00
S1853,North,Groceries,12,239.3,2871.6,In-store,4.1,2024-06-16 00:00:00
S1854,North,Cosmetics,8,108.92,871.36,In-store,6.7,2024-08-04 00:00:00
S1855,East,Apparel,8,380.47,3043.76,In-store,5.7,2024-05-08 00:00:00
S1856,North,Electronics,11,477.2,5249.2,In-store,5.2,2024-02-20 00:00:00
S1857,East,Furniture,1,585.75,585.75,Online,9.8,2024-06-13 00:00:00
S1858,North,Cosmetics,3,585.25,1755.75,Online,4.8,2024-02-09 00:00:00
S1859,North,Electronics,3,360.06,1080.18,In-store,7.9,2024-06-17 00:00:00
S1860,North,Furniture,9,485.17,4366.53,In-store,4.3,2024-07-12 00:00:00
S1861,North,Electronics,2,103.15,206.3,In-store,4.5,2024-07-04 00:00:00
S1862,East,Apparel,12,205.41,2464.92,In-store,4.0,2024-08-03 00:00:00
S1863,East,Apparel,8,156.77,1254.16,In-store,4.0,2024-04-24 00:00:00
S1864,North,Furniture,8,378.66,3029.28,In-store,5.4,2024-01-29 00:00:00
S1865,South,Cosmetics,8,291.91,2335.28,In-store,6.4,2024-09-26 00:00:00
S1866,North,Electronics,10,24.74,247.4,In-store,4.9,2024-10-24 00:00:00
S1867,North,Groceries,12,522.05,6264.6,Online,9.9,2024-04-09 00:00:00
S1868,South,Groceries,12,333.71,4004.52,In-store,4.5,2024-05-16 00:00:00
S1869,South,Cosmetics,1,565.25,565.25,In-store,9.2,2024-08-06 00:00:00
S1870,South,Groceries,8,351.04,2808.32,Online,7.8,2024-01-24 00:00:00
S1871,North,Electronics,11,583.27,6415.97,Online,5.1,2024-01-27 00:00:00
S1872,East,Cosmetics,7,379.35,2655.45,In-store,3.9,2024-12-28 00:00:00
S1873,East,Cosmetics,6,582.84,3497.04,Online,4.4,2024-12-19 00:00:00
S1874,South,Electronics,11,66.81,734.91,Online,9.1,2024-06-27 00:00:00
S1875,South,Groceries,1,189.54,189.54,In-store,4.7,2024-09-27 00:00:00
S1876,South,Electronics,9,428.35,3855.15,Online,6.3,2024-03-26 00:00:00
S1877,North,Electronics,7,279.91,1959.37,Online,7.0,2024-03-08 00:00:00
S1878,East,Groceries,8,255.91,2047.28,In-store,4.5,2024-09-02 00:00:00
S1879,North,Cosmetics,3,81.84,245.52,In-store,4.5,2024-09-10 00:00:00
S1880,East,Furniture,1,223.7,223.7,Online,6.7,2024-10-18 00:00:00
S1881,South,Groceries,5,486.33,2431.65,In-store,8.2,2024-08-29 00:00:00
S1882,South,Furniture,12,134.33,1611.96,In-store,9.9,2024-03-30 00:00:00
S1883,North,Groceries,12,74.81,897.72,Online,8.1,2024-02-20 00:00:00
S1884,North,Apparel,9,46.2,415.8,Online,5.7,2024-12-31 00:00:00
S1885,South,Electronics,6,418.43,2510.58,Online,6.6,2024-03-31 00:00:00
S1886,East,Electronics,8,466.77,3734.16,In-store,8.1,2024-06-30 00:00:00
S1887,East,Electronics,6,251.52,1509.12,Online,9.7,2024-06-16 00:00:00
S1888,East,Cosmetics,2,493.15,986.3,Online,6.3,2024-04-26 00:00:00
S1889,South,Cosmetics,6,287.21,1723.26,In-store,8.9,2024-04-17 00:00:00
S1890,South,Furniture,6,92.05,552.3,In-store,3.6,2024-09-18 00:00:00
S1891,East,Furniture,5,520.91,2604.55,In-store,7.7,2024-01-20 00:00:00
S1892,North,Cosmetics,9,258.02,2322.18,In-store,6.7,2024-05-18 00:00:00
S1893,East,Electronics,11,241.97,2661.67,In-store,6.8,2024-08-10 00:00:00
S1894,North,Groceries,11,16.5,181.5,Online,5.7,2024-04-17 00:00:00
S1895,East,Furniture,9,557.38,5016.42,Online,6.9,2024-09-30 00:00:00
S1896,South,Cosmetics,6,566.36,3398.16,In-store,4.8,2024-10-02 00:00:00
S1897,North,Groceries,10,256.81,2568.1,Online,4.7,2024-05-29 00:00:00
S1898,South,Apparel,3,598.53,1795.59,In-store,4.8,2024-07-24 00:00:00
S1899,South,Apparel,10,523.49,5234.9,Online,5.8,2024-09-06 00:00:00
S1900,East,Cosmetics,7,24.49,171.43,In-store,8.1,2024-01-19 00:00:00
S1901,South,Cosmetics,11,187.74,2065.14,Online,8.4,2024-09-14 00:00:00
S1902,South,Groceries,5,101.29,506.45,In-store,8.3,2024-07-02 00:00:00
S1903,East,Apparel,8,461.25,3690.0,Online,7.0,2024-04-17 00:00:00
S1904,North,Groceries,8,570.71,4565.68,In-store,5.1,2024-05-31 00:00:00
S1905,East,Furniture,5,259.92,1299.6,Online,3.6,2024-02-26 00:00:00
S1906,East,Groceries,2,123.98,247.96,In-store,4.6,2024-12-05 00:00:00
S1907,East,Furniture,3,151.99,455.97,In-store,9.2,2024-02-19 00:00:00
S1908,North,Furniture,9,430.62,3875.58,In-store,10.0,2024-09-25 00:00:00
S1909,East,Groceries,6,335.41,2012.46,Online,5.0,2024-09-24 00:00:00
S1910,East,Cosmetics,9,63.59,572.31,Online,8.4,2024-06-26 00:00:00
S1911,South,Electronics,12,306.2,3674.4,In-store,3.7,2024-11-17 00:00:00
S1912,East,Electronics,4,115.46,461.84,Online,9.4,2024-05-05 00:00:00
S1913,North,Electronics,11,517.44,5691.84,Online,8.2,2024-02-25 00:00:00
S1914,East,Groceries,3,388.97,1166.91,Online,7.3,2024-12-04 00:00:00
S1915,North,Groceries,1,12.72,12.72,Online,8.9,2024-01-27 00:00:00
S1916,North,Furniture,6,572.72,3436.32,Online,3.8,2024-07-04 00:00:00
S1917,North,Electronics,3,427.53,1282.59,Online,8.1,2024-10-04 00:00:00
S1918,North,Groceries,5,597.24,2986.2,Online,8.6,2024-12-15 00:00:00
S1919,South,Cosmetics,7,352.65,2468.55,Online,5.4,2024-10-05 00:00:00
S1920,East,Electronics,6,551.21,3307.26,Online,6.0,2024-11-01 00:00:00
S1921,North,Cosmetics,8,231.17,1849.36,In-store,6.6,2024-03-19 00:00:00
S1922,North,Electronics,12,14.0,168.0,Online,7.2,2024-05-24 00:00:00
S1923,North,Groceries,10,437.83,4378.3,Online,6.8,2024-04-05 00:00:00
S1924,North,Furniture,7,303.84,2126.88,In-store,9.4,2024-05-02 00:00:00
S1925,South,Groceries,3,352.2,1056.6,Online,7.2,2024-10-23 00:00:00
S1926,North,Electronics,8,577.21,4617.68,Online,7.3,2024-07-25 00:00:00
S1927,East,Cosmetics,8,346.24,2769.92,In-store,8.3,2024-02-01 00:00:00
S1928,North,Electronics,4,296.9,1187.6,Online,6.7,2024-11-22 00:00:00
S1929,North,Apparel,7,267.97,1875.79,In-store,9.7,2024-07-07 00:00:00
S1930,East,Groceries,11,471.56,5187.16,In-store,7.5,2024-11-25 00:00:00
S1931,North,Cosmetics,7,466.16,3263.12,Online,7.3,2024-08-01 00:00:00
S1932,North,Electronics,11,39.41,433.51,In-store,5.7,2024-08-02 00:00:00
S1933,North,Cosmetics,1,355.9,355.9,In-store,9.8,2024-10-21 00:00:00
S1934,East,Electronics,7,207.79,1454.53,In-store,6.6,2024-05-15 00:00:00
S1935,East,Electronics,3,139.55,418.65,In-store,8.2,2024-07-04 00:00:00
S1936,South,Apparel,9,549.08,4941.72,Online,4.4,2024-04-30 00:00:00
S1937,South,Cosmetics,1,282.09,282.09,In-store,6.5,2024-07-16 00:00:00
S1938,North,Furniture,4,187.08,748.32,In-store,6.9,2024-01-27 00:00:00
S1939,North,Cosmetics,1,402.95,402.95,Online,6.6,2024-08-06 00:00:00
S1940,North,Furniture,5,388.41,1942.05,Online,9.9,2024-09-20 00:00:00
S1941,East,Electronics,7,72.65,508.55,Online,5.2,2024-09-07 00:00:00
S1942,South,Electronics,5,474.92,2374.6,Online,5.9,2024-11-13 00:00:00
S1943,South,Cosmetics,4,454.06,1816.24,Online,7.8,2024-05-28 00:00:00
S1944,North,Furniture,10,567.9,5679.0,In-store,6.0,2024-05-01 00:00:00
S1945,North,Furniture,11,563.01,6193.11,In-store,5.2,2024-11-30 00:00:00
S1946,East,Electronics,1,369.76,369.76,In-store,3.7,2024-05-10 00:00:00
S1947,East,Groceries,8,370.88,2967.04,In-store,5.9,2024-04-06 00:00:00
S1948,North,Furniture,12,509.29,6111.48,In-store,5.5,2024-01-27 00:00:00
S1949,North,Cosmetics,3,293.73,881.19,In-store,4.6,2024-09-17 00:00:00
S1950,North,Furniture,3,122.78,368.34,In-store,8.9,2024-11-02 00:00:00
S1951,South,Electronics,3,75.38,226.14,Online,7.0,2024-05-19 00:00:00
S1952,North,Cosmetics,3,389.75,1169.25,Online,3.6,2024-04-08 00:00:00
S1953,North,Electronics,2,47.97,95.94,In-store,9.4,2024-03-29 00:00:00
S1954,North,Furniture,8,540.01,4320.08,In-store,3.9,2024-01-25 00:00:00
S1955,South,Electronics,11,114.57,1260.27,In-store,8.1,2024-05-11 00:00:00
S1956,North,Cosmetics,11,431.78,4749.58,In-store,8.2,2024-10-11 00:00:00
S1957,North,Cosmetics,1,166.31,166.31,In-store,8.4,2024-01-14 00:00:00
S1958,North,Electronics,10,455.74,4557.4,In-store,6.6,2024-07-20 00:00:00
S1959,North,Electronics,11,529.16,5820.76,Online,5.2,2024-10-24 00:00:00
S1960,South,Apparel,4,453.6,1814.4,In-store,5.7,2024-06-10 00:00:00
S1961,South,Furniture,11,105.5,1160.5,Online,4.8,2024-01-05 00:00:00
S1962,South,Furniture,8,440.14,3521.12,Online,5.4,2024-01-14 00:00:00
S1963,South,Cosmetics,7,415.87,2911.09,In-store,9.2,2024-08-12 00:00:00
S1964,North,Furniture,11,292.73,3220.03,In-store,3.8,2024-03-23 00:00:00
S1965,North,Furniture,4,261.28,1045.12,In-store,5.9,2024-02-09 00:00:00
S1966,East,Electronics,12,334.73,4016.76,Online,9.9,2024-04-29 00:00:00
